개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
4201000,202642010000800262,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 75-6,강원특별자치도 강릉시 강동면 모전리 75-6,차량방범,1,,,30,,033-640-5332,37.7166,128.984,2025-12-31,,2026-05-22 21:28:44,2026-05-21 16:29:43
4201000,202642010000800263,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 75-6,강원특별자치도 강릉시 강동면 모전리 75-6,차량방범,1,,,30,,033-640-5332,37.7167,128.984,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:43
4201000,202642010000800264,강원특별자치도 강릉시,강원특별자치도 강릉시 임당동 114-2,강원특별자치도 강릉시 임당동 114-2,차량방범,1,,,30,,033-640-5332,37.7555,128.897,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800265,강원특별자치도 강릉시,강원특별자치도 강릉시 임당동 114-2,강원특별자치도 강릉시 임당동 114-2,차량방범,1,,,30,,033-640-5332,37.7555,128.897,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800266,강원특별자치도 강릉시,강원특별자치도 강릉시 임당동 114-2,강원특별자치도 강릉시 임당동 114-2,차량방범,1,,,30,,033-640-5332,37.7554,128.897,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800267,강원특별자치도 강릉시,강원특별자치도 강릉시 임당동 114-2,강원특별자치도 강릉시 임당동 114-2,차량방범,1,,,30,,033-640-5332,37.7554,128.897,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800268,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 정동진리 328-13,강원특별자치도 강릉시 강동면 정동진리 328-13,어린이보호,1,,,30,,033-640-5332,37.6921,129.031,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800269,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 정동진리 328-13,강원특별자치도 강릉시 강동면 정동진리 328-13,어린이보호,1,,,30,,033-640-5332,37.6921,129.031,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800270,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 48-7,강원특별자치도 강릉시 안현동 48-7,어린이보호,1,,,30,,033-640-5332,37.8094,128.902,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800271,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 48-7,강원특별자치도 강릉시 안현동 48-7,어린이보호,1,,,30,,033-640-5332,37.8094,128.902,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800272,강원특별자치도 강릉시,강원특별자치도 강릉시 안현동 48-7,강원특별자치도 강릉시 안현동 48-7,어린이보호,1,,,30,,033-640-5332,37.8094,128.902,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800273,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 279-6,강원특별자치도 강릉시 노암동 279-6,어린이보호,1,,,30,,033-640-5332,37.7499,128.899,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800274,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 279-6,강원특별자치도 강릉시 노암동 279-6,어린이보호,1,,,30,,033-640-5332,37.7499,128.899,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800275,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 279-6,강원특별자치도 강릉시 노암동 279-6,어린이보호,1,,,30,,033-640-5332,37.7499,128.899,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800276,강원특별자치도 강릉시,강원특별자치도 강릉시 견소동 9-1,강원특별자치도 강릉시 견소동 9-1,어린이보호,1,,,30,,033-640-5332,37.7708,128.950,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800277,강원특별자치도 강릉시,강원특별자치도 강릉시 견소동 9-1,강원특별자치도 강릉시 견소동 9-1,어린이보호,1,,,30,,033-640-5332,37.7708,128.950,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800278,강원특별자치도 강릉시,강원특별자치도 강릉시 견소동 9-1,강원특별자치도 강릉시 견소동 9-1,어린이보호,1,,,30,,033-640-5332,37.7708,128.950,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800279,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 35-13,강원특별자치도 강릉시 입암동 35-13,어린이보호,1,,,30,,033-640-5332,37.7658,128.918,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800280,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 35-13,강원특별자치도 강릉시 입암동 35-13,어린이보호,1,,,30,,033-640-5332,37.7658,128.918,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800281,강원특별자치도 강릉시,강원특별자치도 강릉시 입암동 35-13,강원특별자치도 강릉시 입암동 35-13,어린이보호,1,,,30,,033-640-5332,37.7658,128.918,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800282,강원특별자치도 강릉시,강원특별자치도 강릉시 박월동 32-18,강원특별자치도 강릉시 박월동 32-18,어린이보호,1,,,30,,033-640-5332,37.7240,128.916,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800283,강원특별자치도 강릉시,강원특별자치도 강릉시 박월동 32-18,강원특별자치도 강릉시 박월동 32-18,어린이보호,1,,,30,,033-640-5332,37.7240,128.916,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800284,강원특별자치도 강릉시,강원특별자치도 강릉시 박월동 32-18,강원특별자치도 강릉시 박월동 32-18,어린이보호,1,,,30,,033-640-5332,37.7240,128.916,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800285,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진 교항리 119-11,강원특별자치도 강릉시 주문진 교항리 119-11,어린이보호,1,,,30,,033-640-5332,37.8840,128.825,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800286,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진 교항리 119-11,강원특별자치도 강릉시 주문진 교항리 119-11,어린이보호,1,,,30,,033-640-5332,37.8840,128.825,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800287,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진 교항리 119-11,강원특별자치도 강릉시 주문진 교항리 119-11,어린이보호,1,,,30,,033-640-5332,37.8840,128.825,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800288,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진 교항리 119-11,강원특별자치도 강릉시 주문진 교항리 119-11,어린이보호,1,,,30,,033-640-5332,37.8840,128.825,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800289,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 금산리 80,강원특별자치도 강릉시 성산면 금산리 80,차량방범,1,,,30,,033-640-5332,37.7409,128.857,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800290,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 금산리 80,강원특별자치도 강릉시 성산면 금산리 80,차량방범,1,,,30,,033-640-5332,37.7410,128.856,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800291,강원특별자치도 강릉시,강원특별자치도 강릉시 남문동 175-14,강원특별자치도 강릉시 남문동 175-14,어린이보호,1,,,30,,033-640-5332,37.7481,128.887,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800292,강원특별자치도 강릉시,강원특별자치도 강릉시 남문동 175-14,강원특별자치도 강릉시 남문동 175-14,어린이보호,1,,,30,,033-640-5332,37.7481,128.887,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800293,강원특별자치도 강릉시,강원특별자치도 강릉시 남문동 175-14,강원특별자치도 강릉시 남문동 175-14,어린이보호,1,,,30,,033-640-5332,37.7481,128.887,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800294,강원특별자치도 강릉시,강원특별자치도 강릉시 남문동 175-14,강원특별자치도 강릉시 남문동 175-14,어린이보호,1,,,30,,033-640-5332,37.7481,128.887,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800295,강원특별자치도 강릉시,강원특별자치도 강릉시 사천면 판교리 672-1,강원특별자치도 강릉시 사천면 판교리 672-1,차량방범,1,,,30,,033-640-5332,37.8360,128.844,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800296,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 219,강원특별자치도 강릉시 옥천동 219,어린이보호,1,,,30,,033-640-5332,37.7606,128.900,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800297,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 219,강원특별자치도 강릉시 옥천동 219,어린이보호,1,,,30,,033-640-5332,37.7606,128.900,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800298,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 219,강원특별자치도 강릉시 옥천동 219,어린이보호,1,,,30,,033-640-5332,37.7606,128.900,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800299,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 219,강원특별자치도 강릉시 옥천동 219,어린이보호,1,,,30,,033-640-5332,37.7606,128.900,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800300,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 203-21,강원특별자치도 강릉시 교동 203-21,어린이보호,1,,,30,,033-640-5332,37.7611,128.896,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800301,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 203-21,강원특별자치도 강릉시 교동 203-21,어린이보호,1,,,30,,033-640-5332,37.7611,128.896,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800302,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 203-21,강원특별자치도 강릉시 교동 203-21,어린이보호,1,,,30,,033-640-5332,37.7611,128.896,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800303,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 280-7,강원특별자치도 강릉시 옥천동 280-7,어린이보호,1,,,30,,033-640-5332,37.7583,128.898,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800304,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 280-7,강원특별자치도 강릉시 옥천동 280-7,어린이보호,1,,,30,,033-640-5332,37.7583,128.898,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800305,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 280-7,강원특별자치도 강릉시 옥천동 280-7,어린이보호,1,,,30,,033-640-5332,37.7583,128.898,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800306,강원특별자치도 강릉시,강원특별자치도 강릉시 옥천동 280-7,강원특별자치도 강릉시 옥천동 280-7,어린이보호,1,,,30,,033-640-5332,37.7583,128.898,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800307,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1253-9,강원특별자치도 강릉시 포남동 1253-9,어린이보호,1,,,30,,033-640-5332,37.7810,128.917,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800308,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1253-9,강원특별자치도 강릉시 포남동 1253-9,어린이보호,1,,,30,,033-640-5332,37.7810,128.917,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800309,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1253-9,강원특별자치도 강릉시 포남동 1253-9,어린이보호,1,,,30,,033-640-5332,37.7810,128.917,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800310,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1253-9,강원특별자치도 강릉시 포남동 1253-9,어린이보호,1,,,30,,033-640-5332,37.7810,128.917,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800311,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1005-361,강원특별자치도 강릉시 포남동 1005-361,어린이보호,1,,,30,,033-640-5332,37.7645,128.909,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800312,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1005-361,강원특별자치도 강릉시 포남동 1005-361,어린이보호,1,,,30,,033-640-5332,37.7645,128.909,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800313,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1005-361,강원특별자치도 강릉시 포남동 1005-361,어린이보호,1,,,30,,033-640-5332,37.7645,128.909,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800314,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1005-361,강원특별자치도 강릉시 포남동 1005-361,어린이보호,1,,,30,,033-640-5332,37.7645,128.909,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800315,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1090-4,강원특별자치도 강릉시 포남동 1090-4,어린이보호,1,,,30,,033-640-5332,37.7703,128.906,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800316,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1090-4,강원특별자치도 강릉시 포남동 1090-4,어린이보호,1,,,30,,033-640-5332,37.7703,128.906,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800317,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1090-4,강원특별자치도 강릉시 포남동 1090-4,어린이보호,1,,,30,,033-640-5332,37.7703,128.906,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800318,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 구산리 303-4,강원특별자치도 강릉시 성산면 구산리 303-4,어린이보호,1,,,30,,033-640-5332,37.7145,128.826,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800319,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 구산리 303-4,강원특별자치도 강릉시 성산면 구산리 303-4,어린이보호,1,,,30,,033-640-5332,37.7145,128.826,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800320,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 구산리 303-4,강원특별자치도 강릉시 성산면 구산리 303-4,어린이보호,1,,,30,,033-640-5332,37.7145,128.826,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800321,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 위촌리 362-1,강원특별자치도 강릉시 성산면 위촌리 362-1,어린이보호,1,,,30,,033-640-5332,37.7574,128.847,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800322,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 위촌리 362-1,강원특별자치도 강릉시 성산면 위촌리 362-1,어린이보호,1,,,30,,033-640-5332,37.7574,128.847,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800323,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 위촌리 362-1,강원특별자치도 강릉시 성산면 위촌리 362-1,어린이보호,1,,,30,,033-640-5332,37.7574,128.847,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800324,강원특별자치도 강릉시,강원특별자치도 강릉시 성산면 위촌리 362-1,강원특별자치도 강릉시 성산면 위촌리 362-1,어린이보호,1,,,30,,033-640-5332,37.7574,128.847,2025-12-31,,2026-05-22 21:28:43,2026-05-21 16:29:44
4201000,202642010000800325,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 893-36,강원특별자치도 강릉시 교동 893-36,어린이보호,1,,,30,,033-640-5332,37.7587,128.891,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800326,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 893-36,강원특별자치도 강릉시 교동 893-36,어린이보호,1,,,30,,033-640-5332,37.7587,128.891,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800327,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 893-36,강원특별자치도 강릉시 교동 893-36,어린이보호,1,,,30,,033-640-5332,37.7587,128.891,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800328,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 893-36,강원특별자치도 강릉시 교동 893-36,어린이보호,1,,,30,,033-640-5332,37.7587,128.891,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800329,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 310-1,강원특별자치도 강릉시 노암동 310-1,어린이보호,1,,,30,,033-640-5332,37.7495,128.901,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800330,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 310-1,강원특별자치도 강릉시 노암동 310-1,어린이보호,1,,,30,,033-640-5332,37.7495,128.901,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800331,강원특별자치도 강릉시,강원특별자치도 강릉시 노암동 310-1,강원특별자치도 강릉시 노암동 310-1,어린이보호,1,,,30,,033-640-5332,37.7495,128.901,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800332,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 270-78,강원특별자치도 강릉시 주문진읍 주문리 270-78,어린이보호,1,,,30,,033-640-5332,37.8962,128.831,2025-12-31,,2026-05-22 21:28:45,2026-05-21 16:29:44
4201000,202642010000800333,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 270-78,강원특별자치도 강릉시 주문진읍 주문리 270-78,어린이보호,1,,,30,,033-640-5332,37.8962,128.831,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800334,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 270-78,강원특별자치도 강릉시 주문진읍 주문리 270-78,어린이보호,1,,,30,,033-640-5332,37.8962,128.831,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800335,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 616-1,강원특별자치도 강릉시 내곡동 616-1,어린이보호,1,,,30,,033-640-5332,37.7408,128.878,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800336,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 616-1,강원특별자치도 강릉시 내곡동 616-1,어린이보호,1,,,30,,033-640-5332,37.7408,128.878,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800337,강원특별자치도 강릉시,강원특별자치도 강릉시 내곡동 616-1,강원특별자치도 강릉시 내곡동 616-1,어린이보호,1,,,30,,033-640-5332,37.7408,128.878,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800338,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 382-8,강원특별자치도 강릉시 강동면 모전리 382-8,어린이보호,1,,,30,,033-640-5332,37.7248,128.964,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800339,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 382-8,강원특별자치도 강릉시 강동면 모전리 382-8,어린이보호,1,,,30,,033-640-5332,37.7248,128.964,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800340,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 382-8,강원특별자치도 강릉시 강동면 모전리 382-8,어린이보호,1,,,30,,033-640-5332,37.7248,128.964,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800341,강원특별자치도 강릉시,강원특별자치도 강릉시 강동면 모전리 382-8,강원특별자치도 강릉시 강동면 모전리 382-8,어린이보호,1,,,30,,033-640-5332,37.7248,128.964,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800342,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 137-8,강원특별자치도 강릉시 교동 137-8,어린이보호,1,,,30,,033-640-5332,37.7610,128.899,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800343,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 137-8,강원특별자치도 강릉시 교동 137-8,어린이보호,1,,,30,,033-640-5332,37.7610,128.899,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800344,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 137-8,강원특별자치도 강릉시 교동 137-8,어린이보호,1,,,30,,033-640-5332,37.7610,128.899,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800345,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 137-8,강원특별자치도 강릉시 교동 137-8,어린이보호,1,,,30,,033-640-5332,37.7610,128.899,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800346,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 853-12,강원특별자치도 강릉시 교동 853-12,어린이보호,1,,,30,,033-640-5332,37.7605,128.888,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800347,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 853-12,강원특별자치도 강릉시 교동 853-12,어린이보호,1,,,30,,033-640-5332,37.7605,128.888,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800348,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 853-12,강원특별자치도 강릉시 교동 853-12,어린이보호,1,,,30,,033-640-5332,37.7605,128.888,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800349,강원특별자치도 강릉시,강원특별자치도 강릉시 교동 853-12,강원특별자치도 강릉시 교동 853-12,어린이보호,1,,,30,,033-640-5332,37.7605,128.888,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800350,강원특별자치도 강릉시,강원특별자치도 강릉시 왕산면 도마리 356-1,강원특별자치도 강릉시 왕산면 도마리 356-1,어린이보호,1,,,30,,033-640-5332,37.6739,128.837,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800351,강원특별자치도 강릉시,강원특별자치도 강릉시 왕산면 도마리 356-1,강원특별자치도 강릉시 왕산면 도마리 356-1,어린이보호,1,,,30,,033-640-5332,37.6739,128.837,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800352,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 1157-154,강원특별자치도 강릉시 주문진읍 주문리 1157-154,어린이보호,1,,,30,,033-640-5332,37.9054,128.821,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800353,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 1157-154,강원특별자치도 강릉시 주문진읍 주문리 1157-154,어린이보호,1,,,30,,033-640-5332,37.9054,128.821,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800354,강원특별자치도 강릉시,강원특별자치도 강릉시 주문진읍 주문리 1157-154,강원특별자치도 강릉시 주문진읍 주문리 1157-154,어린이보호,1,,,30,,033-640-5332,37.9054,128.821,2025-12-31,,2026-05-22 21:28:46,2026-05-21 16:29:44
4201000,202642010000800355,강원특별자치도 강릉시,강원특별자치도 강릉시 초당동 300-3,강원특별자치도 강릉시 초당동 300-3,어린이보호,1,,,30,,033-640-5332,37.7888,128.915,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800356,강원특별자치도 강릉시,강원특별자치도 강릉시 초당동 300-3,강원특별자치도 강릉시 초당동 300-3,어린이보호,1,,,30,,033-640-5332,37.7888,128.915,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800357,강원특별자치도 강릉시,강원특별자치도 강릉시 초당동 300-3,강원특별자치도 강릉시 초당동 300-3,어린이보호,1,,,30,,033-640-5332,37.7888,128.915,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800358,강원특별자치도 강릉시,강원특별자치도 강릉시 옥계면 금진리 420-2,강원특별자치도 강릉시 옥계면 금진리 420-2,어린이보호,1,,,30,,033-640-5332,37.6331,129.043,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800359,강원특별자치도 강릉시,강원특별자치도 강릉시 옥계면 금진리 420-2,강원특별자치도 강릉시 옥계면 금진리 420-2,어린이보호,1,,,30,,033-640-5332,37.6331,129.043,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800360,강원특별자치도 강릉시,강원특별자치도 강릉시 장현동 36-7,강원특별자치도 강릉시 장현동 36-7,어린이보호,1,,,30,,033-640-5332,37.7311,128.900,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800361,강원특별자치도 강릉시,강원특별자치도 강릉시 장현동 36-7,강원특별자치도 강릉시 장현동 36-7,어린이보호,1,,,30,,033-640-5332,37.7311,128.900,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800362,강원특별자치도 강릉시,강원특별자치도 강릉시 장현동 36-7,강원특별자치도 강릉시 장현동 36-7,어린이보호,1,,,30,,033-640-5332,37.7311,128.900,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800363,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산27-1,강원특별자치도 강릉시 송정동 산27-1,어린이보호,1,,,30,,033-640-5332,37.7796,128.933,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800364,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산27-1,강원특별자치도 강릉시 송정동 산27-1,어린이보호,1,,,30,,033-640-5332,37.7796,128.933,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800365,강원특별자치도 강릉시,강원특별자치도 강릉시 송정동 산27-1,강원특별자치도 강릉시 송정동 산27-1,어린이보호,1,,,30,,033-640-5332,37.7796,128.933,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
4201000,202642010000800366,강원특별자치도 강릉시,강원특별자치도 강릉시 포남동 1295,강원특별자치도 강릉시 포남동 1295,어린이보호,1,,,30,,033-640-5332,37.7737,128.913,2025-12-31,,2026-05-22 21:28:30,2026-05-21 16:29:44
